tail	head	edge flux
CCND1	CDK2	1.1043563130230642E-4
CCND1	RB1	1.1043563130230642E-4
STK11	STK11IP	1.1249655092077107E-4
STK11	SMAD4	1.1249655092077107E-4
STK11IP	STK11	1.1249655092077114E-4
STK11IP	SMAD4	1.1249655092077114E-4
SNRPD2	PIK3R2	1.1457562168902659E-4
SNRPD2	SMU1	1.1457562168902659E-4
SNRPD2	VAV2	1.1457562168902659E-4
SNRPD2	CD59	1.1457562168902659E-4
SNRPD2	GRB2	1.1457562168902659E-4
SNRPD2	YWHAZ	1.1457562168902659E-4
SNRPD2	KRT17	1.1457562168902659E-4
SNRPD2	CBLB	1.1457562168902659E-4
SNRPD2	PTPN11	1.1457562168902659E-4
SNRPD2	SHC1	1.1457562168902659E-4
SNRPD2	AP2A1	1.1457562168902659E-4
SNRPD2	ATP5C1	1.1457562168902659E-4
SNRPD2	HIST3H3	1.1457562168902659E-4
SNRPD2	IQGAP1	1.1457562168902659E-4
SNRPD2	KRT8	1.1457562168902659E-4
SNRPD2	RACGAP1	1.1457562168902659E-4
SNRPD2	ACTA2	1.1457562168902659E-4
SNRPD2	KRT7	1.1457562168902659E-4
SNRPD2	MT-CO2	1.1457562168902659E-4
SNRPD2	EGFR	1.1457562168902659E-4
SNRPD2	EPPK1	1.1457562168902659E-4
SNRPD2	PIK3R1	1.1457562168902659E-4
SNRPD2	UBB	1.1457562168902659E-4
SNRPD2	CBL	1.1457562168902659E-4
SNRPD2	SOS1	1.1457562168902659E-4
SNRPD2	PLEC	1.1457562168902659E-4
SNRPD2	VAV3	1.1457562168902659E-4
SNRPD2	AP2B1	1.1457562168902659E-4
SNRPD2	EGF	1.1457562168902659E-4
SNRPD2	ERRFI1	1.1457562168902659E-4
SNRPD2	SOS2	1.1457562168902659E-4
SNRPD2	MPRIP	1.1457562168902659E-4
SNRPD2	KRT18	1.1457562168902659E-4
SNRPD2	AP2S1	1.1457562168902659E-4
VAV2	PIK3R2	1.145756216890267E-4
VAV2	SMU1	1.145756216890267E-4
VAV2	CD59	1.145756216890267E-4
VAV2	GRB2	1.145756216890267E-4
VAV2	YWHAZ	1.145756216890267E-4
VAV2	KRT17	1.145756216890267E-4
VAV2	CBLB	1.145756216890267E-4
VAV2	PTPN11	1.145756216890267E-4
VAV2	SHC1	1.145756216890267E-4
VAV2	AP2A1	1.145756216890267E-4
VAV2	ATP5C1	1.145756216890267E-4
VAV2	HIST3H3	1.145756216890267E-4
VAV2	IQGAP1	1.145756216890267E-4
VAV2	SNRPD2	1.145756216890267E-4
VAV2	KRT8	1.145756216890267E-4
VAV2	RACGAP1	1.145756216890267E-4
VAV2	ACTA2	1.145756216890267E-4
VAV2	KRT7	1.145756216890267E-4
VAV2	MT-CO2	1.145756216890267E-4
VAV2	EGFR	1.145756216890267E-4
VAV2	EPPK1	1.145756216890267E-4
VAV2	PIK3R1	1.145756216890267E-4
VAV2	UBB	1.145756216890267E-4
VAV2	CBL	1.145756216890267E-4
VAV2	SOS1	1.145756216890267E-4
VAV2	PLEC	1.145756216890267E-4
VAV2	VAV3	1.145756216890267E-4
VAV2	AP2B1	1.145756216890267E-4
VAV2	EGF	1.145756216890267E-4
VAV2	ERRFI1	1.145756216890267E-4
VAV2	SOS2	1.145756216890267E-4
VAV2	MPRIP	1.145756216890267E-4
VAV2	KRT18	1.145756216890267E-4
VAV2	AP2S1	1.145756216890267E-4
CBLB	PIK3R2	1.1457562168902674E-4
CBLB	SMU1	1.1457562168902674E-4
CBLB	VAV2	1.1457562168902674E-4
CBLB	CD59	1.1457562168902674E-4
CBLB	GRB2	1.1457562168902674E-4
CBLB	YWHAZ	1.1457562168902674E-4
CBLB	KRT17	1.1457562168902674E-4
CBLB	PTPN11	1.1457562168902674E-4
CBLB	SHC1	1.1457562168902674E-4
CBLB	AP2A1	1.1457562168902674E-4
CBLB	ATP5C1	1.1457562168902674E-4
CBLB	HIST3H3	1.1457562168902674E-4
CBLB	IQGAP1	1.1457562168902674E-4
CBLB	SNRPD2	1.1457562168902674E-4
CBLB	KRT8	1.1457562168902674E-4
CBLB	RACGAP1	1.1457562168902674E-4
CBLB	ACTA2	1.1457562168902674E-4
CBLB	KRT7	1.1457562168902674E-4
CBLB	MT-CO2	1.1457562168902674E-4
CBLB	EGFR	1.1457562168902674E-4
CBLB	EPPK1	1.1457562168902674E-4
CBLB	PIK3R1	1.1457562168902674E-4
CBLB	UBB	1.1457562168902674E-4
CBLB	CBL	1.1457562168902674E-4
CBLB	SOS1	1.1457562168902674E-4
CBLB	PLEC	1.1457562168902674E-4
CBLB	VAV3	1.1457562168902674E-4
CBLB	AP2B1	1.1457562168902674E-4
CBLB	EGF	1.1457562168902674E-4
CBLB	ERRFI1	1.1457562168902674E-4
CBLB	SOS2	1.1457562168902674E-4
CBLB	MPRIP	1.1457562168902674E-4
CBLB	KRT18	1.1457562168902674E-4
CBLB	AP2S1	1.1457562168902674E-4
AP2A1	SMU1	1.1815239252928161E-4
AP2A1	VAV2	1.1815239252928161E-4
AP2A1	CD59	1.1815239252928161E-4
AP2A1	GRB2	1.1815239252928161E-4
AP2A1	KRT17	1.1815239252928161E-4
AP2A1	CBLB	1.1815239252928161E-4
AP2A1	EPS15	1.1815239252928161E-4
AP2A1	PTPN11	1.1815239252928161E-4
AP2A1	SHC1	1.1815239252928161E-4
AP2A1	HIST3H3	1.1815239252928161E-4
AP2A1	IQGAP1	1.1815239252928161E-4
AP2A1	SNRPD2	1.1815239252928161E-4
AP2A1	KRT8	1.1815239252928161E-4
AP2A1	RACGAP1	1.1815239252928161E-4
AP2A1	KRT7	1.1815239252928161E-4
AP2A1	EGFR	1.1815239252928161E-4
AP2A1	EPN1	1.1815239252928161E-4
AP2A1	EPPK1	1.1815239252928161E-4
AP2A1	SOS1	1.1815239252928161E-4
AP2A1	PLEC	1.1815239252928161E-4
AP2A1	VAV3	1.1815239252928161E-4
AP2A1	AP2B1	1.1815239252928161E-4
AP2A1	MPRIP	1.1815239252928161E-4
AP2A1	KRT18	1.1815239252928161E-4
AP2A1	AP2S1	1.1815239252928161E-4
RICTOR	PRKCZ	1.1990673569945496E-4
MAP3K14	GRB14	1.2256706326472207E-4
MAP3K14	EGFR	1.2256706326472207E-4
MAP3K14	GRB10	1.2256706326472207E-4
MAP3K14	RIPK1	1.2256706326472207E-4
MAP3K14	GRB7	1.2256706326472207E-4
PRKCA	PEBP1	1.2671028794826523E-4
PRKCA	EGFR	1.2671028794826523E-4
PRKCA	PLD1	1.2671028794826523E-4
PRKCA	PLD2	1.2671028794826523E-4
IQGAP1	SMU1	1.2707082362958813E-4
IQGAP1	KRT7	1.2707082362958813E-4
IQGAP1	VAV2	1.2707082362958813E-4
IQGAP1	EGFR	1.2707082362958813E-4
IQGAP1	CD59	1.2707082362958813E-4
IQGAP1	GRB2	1.2707082362958813E-4
IQGAP1	KRT17	1.2707082362958813E-4
IQGAP1	EPPK1	1.2707082362958813E-4
IQGAP1	CBLB	1.2707082362958813E-4
IQGAP1	SOS1	1.2707082362958813E-4
IQGAP1	PLEC	1.2707082362958813E-4
IQGAP1	PTPN11	1.2707082362958813E-4
IQGAP1	SHC1	1.2707082362958813E-4
IQGAP1	VAV3	1.2707082362958813E-4
IQGAP1	AP2A1	1.2707082362958813E-4
IQGAP1	AP2B1	1.2707082362958813E-4
IQGAP1	BRAF	1.2707082362958813E-4
IQGAP1	HIST3H3	1.2707082362958813E-4
IQGAP1	SNRPD2	1.2707082362958813E-4
IQGAP1	KRT8	1.2707082362958813E-4
IQGAP1	MPRIP	1.2707082362958813E-4
IQGAP1	KRT18	1.2707082362958813E-4
IQGAP1	RACGAP1	1.2707082362958813E-4
IQGAP1	AP2S1	1.2707082362958813E-4
FOXH1	FOXG1	1.2763893628626105E-4
FOXH1	SMAD4	1.2763893628626105E-4
FOXH1	TGIF1	1.2763893628626105E-4
FOXH1	SMAD2	1.2763893628626105E-4
FOXH1	SMAD3	1.2763893628626105E-4
CREBBP	SNIP1	1.279902138662051E-4
CREBBP	SMAD4	1.279902138662051E-4
CREBBP	CITED1	1.279902138662051E-4
CREBBP	SMAD2	1.279902138662051E-4
CREBBP	SMAD3	1.279902138662051E-4
JUN	SMAD4	1.2985547099392885E-4
JUN	FOS	1.2985547099392885E-4
JUN	TGIF1	1.2985547099392885E-4
JUN	SMAD2	1.2985547099392885E-4
JUN	SMAD3	1.2985547099392885E-4
SKI	EP300	1.304176033231848E-4
SKI	SMAD4	1.304176033231848E-4
SKI	RNF111	1.304176033231848E-4
SKI	SMAD2	1.304176033231848E-4
SKI	SKIL	1.304176033231848E-4
SKI	SMAD3	1.304176033231848E-4
TGFBR	BCAR1	1.3160518008774598E-4
CRK	BCAR1	1.316051800877461E-4
CD59	SMU1	1.3763205259545655E-4
CD59	KRT7	1.3763205259545655E-4
CD59	VAV2	1.3763205259545655E-4
CD59	EGFR	1.3763205259545655E-4
CD59	GRB2	1.3763205259545655E-4
CD59	KRT17	1.3763205259545655E-4
CD59	EPPK1	1.3763205259545655E-4
CD59	CBLB	1.3763205259545655E-4
CD59	SOS1	1.3763205259545655E-4
CD59	PLEC	1.3763205259545655E-4
CD59	PTPN11	1.3763205259545655E-4
CD59	SHC1	1.3763205259545655E-4
CD59	VAV3	1.3763205259545655E-4
CD59	AP2A1	1.3763205259545655E-4
CD59	AP2B1	1.3763205259545655E-4
CD59	HIST3H3	1.3763205259545655E-4
CD59	IQGAP1	1.3763205259545655E-4
CD59	SNRPD2	1.3763205259545655E-4
CD59	KRT8	1.3763205259545655E-4
CD59	MPRIP	1.3763205259545655E-4
CD59	KRT18	1.3763205259545655E-4
CD59	RACGAP1	1.3763205259545655E-4
CD59	AP2S1	1.3763205259545655E-4
MPRIP	SMU1	1.376320525954566E-4
MPRIP	KRT7	1.376320525954566E-4
MPRIP	VAV2	1.376320525954566E-4
MPRIP	EGFR	1.376320525954566E-4
MPRIP	CD59	1.376320525954566E-4
MPRIP	GRB2	1.376320525954566E-4
MPRIP	KRT17	1.376320525954566E-4
MPRIP	EPPK1	1.376320525954566E-4
MPRIP	CBLB	1.376320525954566E-4
MPRIP	SOS1	1.376320525954566E-4
MPRIP	PLEC	1.376320525954566E-4
MPRIP	PTPN11	1.376320525954566E-4
MPRIP	SHC1	1.376320525954566E-4
MPRIP	VAV3	1.376320525954566E-4
MPRIP	AP2A1	1.376320525954566E-4
MPRIP	AP2B1	1.376320525954566E-4
MPRIP	HIST3H3	1.376320525954566E-4
MPRIP	IQGAP1	1.376320525954566E-4
MPRIP	SNRPD2	1.376320525954566E-4
MPRIP	KRT8	1.376320525954566E-4
MPRIP	KRT18	1.376320525954566E-4
MPRIP	RACGAP1	1.376320525954566E-4
MPRIP	AP2S1	1.376320525954566E-4
KRT8	SMU1	1.376320525954566E-4
KRT8	KRT7	1.376320525954566E-4
KRT8	VAV2	1.376320525954566E-4
KRT8	EGFR	1.376320525954566E-4
KRT8	CD59	1.376320525954566E-4
KRT8	GRB2	1.376320525954566E-4
KRT8	KRT17	1.376320525954566E-4
KRT8	EPPK1	1.376320525954566E-4
KRT8	CBLB	1.376320525954566E-4
KRT8	SOS1	1.376320525954566E-4
KRT8	PLEC	1.376320525954566E-4
KRT8	PTPN11	1.376320525954566E-4
KRT8	SHC1	1.376320525954566E-4
KRT8	VAV3	1.376320525954566E-4
KRT8	AP2A1	1.376320525954566E-4
KRT8	AP2B1	1.376320525954566E-4
KRT8	HIST3H3	1.376320525954566E-4
KRT8	IQGAP1	1.376320525954566E-4
KRT8	SNRPD2	1.376320525954566E-4
KRT8	MPRIP	1.376320525954566E-4
KRT8	KRT18	1.376320525954566E-4
KRT8	RACGAP1	1.376320525954566E-4
KRT8	AP2S1	1.376320525954566E-4
RACGAP1	SMU1	1.376320525954566E-4
RACGAP1	KRT7	1.376320525954566E-4
RACGAP1	VAV2	1.376320525954566E-4
RACGAP1	EGFR	1.376320525954566E-4
RACGAP1	CD59	1.376320525954566E-4
RACGAP1	GRB2	1.376320525954566E-4
RACGAP1	KRT17	1.376320525954566E-4
RACGAP1	EPPK1	1.376320525954566E-4
RACGAP1	CBLB	1.376320525954566E-4
RACGAP1	SOS1	1.376320525954566E-4
RACGAP1	PLEC	1.376320525954566E-4
RACGAP1	PTPN11	1.376320525954566E-4
RACGAP1	SHC1	1.376320525954566E-4
RACGAP1	VAV3	1.376320525954566E-4
RACGAP1	AP2A1	1.376320525954566E-4
RACGAP1	AP2B1	1.376320525954566E-4
RACGAP1	HIST3H3	1.376320525954566E-4
RACGAP1	IQGAP1	1.376320525954566E-4
RACGAP1	SNRPD2	1.376320525954566E-4
RACGAP1	KRT8	1.376320525954566E-4
RACGAP1	MPRIP	1.376320525954566E-4
RACGAP1	KRT18	1.376320525954566E-4
RACGAP1	AP2S1	1.376320525954566E-4
SMU1	KRT7	1.376320525954566E-4
SMU1	VAV2	1.376320525954566E-4
SMU1	EGFR	1.376320525954566E-4
SMU1	CD59	1.376320525954566E-4
SMU1	GRB2	1.376320525954566E-4
SMU1	KRT17	1.376320525954566E-4
SMU1	EPPK1	1.376320525954566E-4
SMU1	CBLB	1.376320525954566E-4
SMU1	SOS1	1.376320525954566E-4
SMU1	PLEC	1.376320525954566E-4
SMU1	PTPN11	1.376320525954566E-4
SMU1	SHC1	1.376320525954566E-4
SMU1	VAV3	1.376320525954566E-4
SMU1	AP2A1	1.376320525954566E-4
SMU1	AP2B1	1.376320525954566E-4
SMU1	HIST3H3	1.376320525954566E-4
SMU1	IQGAP1	1.376320525954566E-4
SMU1	SNRPD2	1.376320525954566E-4
SMU1	KRT8	1.376320525954566E-4
SMU1	MPRIP	1.376320525954566E-4
SMU1	KRT18	1.376320525954566E-4
SMU1	RACGAP1	1.376320525954566E-4
SMU1	AP2S1	1.376320525954566E-4
KRT17	SMU1	1.376320525954566E-4
KRT17	KRT7	1.376320525954566E-4
KRT17	VAV2	1.376320525954566E-4
KRT17	EGFR	1.376320525954566E-4
KRT17	CD59	1.376320525954566E-4
KRT17	GRB2	1.376320525954566E-4
KRT17	EPPK1	1.376320525954566E-4
KRT17	CBLB	1.376320525954566E-4
KRT17	SOS1	1.376320525954566E-4
KRT17	PLEC	1.376320525954566E-4
KRT17	PTPN11	1.376320525954566E-4
KRT17	SHC1	1.376320525954566E-4
KRT17	VAV3	1.376320525954566E-4
KRT17	AP2A1	1.376320525954566E-4
KRT17	AP2B1	1.376320525954566E-4
KRT17	HIST3H3	1.376320525954566E-4
KRT17	IQGAP1	1.376320525954566E-4
KRT17	SNRPD2	1.376320525954566E-4
KRT17	KRT8	1.376320525954566E-4
KRT17	MPRIP	1.376320525954566E-4
KRT17	KRT18	1.376320525954566E-4
KRT17	RACGAP1	1.376320525954566E-4
KRT17	AP2S1	1.376320525954566E-4
HIST3H3	SMU1	1.3763205259545664E-4
HIST3H3	KRT7	1.3763205259545664E-4
HIST3H3	VAV2	1.3763205259545664E-4
HIST3H3	EGFR	1.3763205259545664E-4
HIST3H3	CD59	1.3763205259545664E-4
HIST3H3	GRB2	1.3763205259545664E-4
HIST3H3	KRT17	1.3763205259545664E-4
HIST3H3	EPPK1	1.3763205259545664E-4
HIST3H3	CBLB	1.3763205259545664E-4
HIST3H3	SOS1	1.3763205259545664E-4
HIST3H3	PLEC	1.3763205259545664E-4
HIST3H3	PTPN11	1.3763205259545664E-4
HIST3H3	SHC1	1.3763205259545664E-4
HIST3H3	VAV3	1.3763205259545664E-4
HIST3H3	AP2A1	1.3763205259545664E-4
HIST3H3	AP2B1	1.3763205259545664E-4
HIST3H3	IQGAP1	1.3763205259545664E-4
HIST3H3	SNRPD2	1.3763205259545664E-4
HIST3H3	KRT8	1.3763205259545664E-4
HIST3H3	MPRIP	1.3763205259545664E-4
HIST3H3	KRT18	1.3763205259545664E-4
HIST3H3	RACGAP1	1.3763205259545664E-4
HIST3H3	AP2S1	1.3763205259545664E-4
KRT7	SMU1	1.3763205259545666E-4
KRT7	VAV2	1.3763205259545666E-4
KRT7	EGFR	1.3763205259545666E-4
KRT7	CD59	1.3763205259545666E-4
KRT7	GRB2	1.3763205259545666E-4
KRT7	KRT17	1.3763205259545666E-4
KRT7	EPPK1	1.3763205259545666E-4
KRT7	CBLB	1.3763205259545666E-4
KRT7	SOS1	1.3763205259545666E-4
KRT7	PLEC	1.3763205259545666E-4
KRT7	PTPN11	1.3763205259545666E-4
KRT7	SHC1	1.3763205259545666E-4
KRT7	VAV3	1.3763205259545666E-4
KRT7	AP2A1	1.3763205259545666E-4
KRT7	AP2B1	1.3763205259545666E-4
KRT7	HIST3H3	1.3763205259545666E-4
KRT7	IQGAP1	1.3763205259545666E-4
KRT7	SNRPD2	1.3763205259545666E-4
KRT7	KRT8	1.3763205259545666E-4
KRT7	MPRIP	1.3763205259545666E-4
KRT7	KRT18	1.3763205259545666E-4
KRT7	RACGAP1	1.3763205259545666E-4
KRT7	AP2S1	1.3763205259545666E-4
KRT18	SMU1	1.3763205259545666E-4
KRT18	KRT7	1.3763205259545666E-4
KRT18	VAV2	1.3763205259545666E-4
KRT18	EGFR	1.3763205259545666E-4
KRT18	CD59	1.3763205259545666E-4
KRT18	GRB2	1.3763205259545666E-4
KRT18	KRT17	1.3763205259545666E-4
KRT18	EPPK1	1.3763205259545666E-4
KRT18	CBLB	1.3763205259545666E-4
KRT18	SOS1	1.3763205259545666E-4
KRT18	PLEC	1.3763205259545666E-4
KRT18	PTPN11	1.3763205259545666E-4
KRT18	SHC1	1.3763205259545666E-4
KRT18	VAV3	1.3763205259545666E-4
KRT18	AP2A1	1.3763205259545666E-4
KRT18	AP2B1	1.3763205259545666E-4
KRT18	HIST3H3	1.3763205259545666E-4
KRT18	IQGAP1	1.3763205259545666E-4
KRT18	SNRPD2	1.3763205259545666E-4
KRT18	KRT8	1.3763205259545666E-4
KRT18	MPRIP	1.3763205259545666E-4
KRT18	RACGAP1	1.3763205259545666E-4
KRT18	AP2S1	1.3763205259545666E-4
EPPK1	SMU1	1.376320525954567E-4
EPPK1	KRT7	1.376320525954567E-4
EPPK1	VAV2	1.376320525954567E-4
EPPK1	EGFR	1.376320525954567E-4
EPPK1	CD59	1.376320525954567E-4
EPPK1	GRB2	1.376320525954567E-4
EPPK1	KRT17	1.376320525954567E-4
EPPK1	CBLB	1.376320525954567E-4
EPPK1	SOS1	1.376320525954567E-4
EPPK1	PLEC	1.376320525954567E-4
EPPK1	PTPN11	1.376320525954567E-4
EPPK1	SHC1	1.376320525954567E-4
EPPK1	VAV3	1.376320525954567E-4
EPPK1	AP2A1	1.376320525954567E-4
EPPK1	AP2B1	1.376320525954567E-4
EPPK1	HIST3H3	1.376320525954567E-4
EPPK1	IQGAP1	1.376320525954567E-4
EPPK1	SNRPD2	1.376320525954567E-4
EPPK1	KRT8	1.376320525954567E-4
EPPK1	MPRIP	1.376320525954567E-4
EPPK1	KRT18	1.376320525954567E-4
EPPK1	RACGAP1	1.376320525954567E-4
EPPK1	AP2S1	1.376320525954567E-4
PLEC	SMU1	1.3763205259545672E-4
PLEC	KRT7	1.3763205259545672E-4
PLEC	VAV2	1.3763205259545672E-4
PLEC	EGFR	1.3763205259545672E-4
PLEC	CD59	1.3763205259545672E-4
PLEC	GRB2	1.3763205259545672E-4
PLEC	KRT17	1.3763205259545672E-4
PLEC	EPPK1	1.3763205259545672E-4
PLEC	CBLB	1.3763205259545672E-4
PLEC	SOS1	1.3763205259545672E-4
PLEC	PTPN11	1.3763205259545672E-4
PLEC	SHC1	1.3763205259545672E-4
PLEC	VAV3	1.3763205259545672E-4
PLEC	AP2A1	1.3763205259545672E-4
PLEC	AP2B1	1.3763205259545672E-4
PLEC	HIST3H3	1.3763205259545672E-4
PLEC	IQGAP1	1.3763205259545672E-4
PLEC	SNRPD2	1.3763205259545672E-4
PLEC	KRT8	1.3763205259545672E-4
PLEC	MPRIP	1.3763205259545672E-4
PLEC	KRT18	1.3763205259545672E-4
PLEC	RACGAP1	1.3763205259545672E-4
PLEC	AP2S1	1.3763205259545672E-4
AP2S1	SMU1	1.3763205259545672E-4
AP2S1	KRT7	1.3763205259545672E-4
AP2S1	VAV2	1.3763205259545672E-4
AP2S1	EGFR	1.3763205259545672E-4
AP2S1	CD59	1.3763205259545672E-4
AP2S1	GRB2	1.3763205259545672E-4
AP2S1	KRT17	1.3763205259545672E-4
AP2S1	EPPK1	1.3763205259545672E-4
AP2S1	CBLB	1.3763205259545672E-4
AP2S1	SOS1	1.3763205259545672E-4
AP2S1	PLEC	1.3763205259545672E-4
AP2S1	PTPN11	1.3763205259545672E-4
AP2S1	SHC1	1.3763205259545672E-4
AP2S1	VAV3	1.3763205259545672E-4
AP2S1	AP2A1	1.3763205259545672E-4
AP2S1	AP2B1	1.3763205259545672E-4
AP2S1	HIST3H3	1.3763205259545672E-4
AP2S1	IQGAP1	1.3763205259545672E-4
AP2S1	SNRPD2	1.3763205259545672E-4
AP2S1	KRT8	1.3763205259545672E-4
AP2S1	MPRIP	1.3763205259545672E-4
AP2S1	KRT18	1.3763205259545672E-4
AP2S1	RACGAP1	1.3763205259545672E-4
SPTBN1	PJA1	1.393411397435841E-4
SPTBN1	SMAD4	1.393411397435841E-4
SPTBN1	SMAD3	1.393411397435841E-4
HSPA8	CITED1	1.409162845064555E-4
MAP3K4	RAC1	1.409905225999508E-4
MAP3K4	CDC42	1.409905225999508E-4
BRAF	KRAS	1.4112161584541724E-4
BRAF	IQGAP1	1.4112161584541724E-4
BRAF	RAF1	1.4112161584541724E-4
HDAC1	RBL2	1.4116254755240415E-4
HDAC1	SMAD4	1.4116254755240415E-4
HDAC1	TGIF1	1.4116254755240415E-4
HDAC1	SMAD2	1.4116254755240415E-4
FOSB	SMAD4	1.4130657287791213E-4
FOSB	JUND	1.4130657287791213E-4
FOSB	SMAD3	1.4130657287791213E-4
JUND	SMAD4	1.4130657287791224E-4
JUND	FOSB	1.4130657287791224E-4
JUND	SMAD3	1.4130657287791224E-4
PTPN5	MAPK1	1.4577465150829002E-4
PTPN5	MAPK3	1.4577465150829002E-4
MAP2K2	MAPK1	1.4577465150829002E-4
MAP2K2	MAPK3	1.4577465150829002E-4
ELK1	MAPK1	1.4577465150829012E-4
ELK1	MAPK3	1.4577465150829012E-4
CASP9	MAPK1	1.4577465150829012E-4
CASP9	MAPK3	1.4577465150829012E-4
RPS6KA1	MAPK1	1.4577465150829015E-4
RPS6KA1	MAPK3	1.4577465150829015E-4
RPS6KA2	MAPK1	1.4577465150829026E-4
RPS6KA2	MAPK3	1.4577465150829026E-4
NFYC	NFYB	1.4652275249318813E-4
NFYC	NFYA	1.4652275249318813E-4
NFYC	SMAD2	1.4652275249318813E-4
NFYC	SMAD3	1.4652275249318813E-4
VAV3	SMU1	1.4927895865148936E-4
VAV3	VAV2	1.4927895865148936E-4
VAV3	CD59	1.4927895865148936E-4
VAV3	GRB2	1.4927895865148936E-4
VAV3	KRT17	1.4927895865148936E-4
VAV3	CBLB	1.4927895865148936E-4
VAV3	PTPN11	1.4927895865148936E-4
VAV3	SHC1	1.4927895865148936E-4
VAV3	AP2A1	1.4927895865148936E-4
VAV3	HIST3H3	1.4927895865148936E-4
VAV3	IQGAP1	1.4927895865148936E-4
VAV3	SNRPD2	1.4927895865148936E-4
VAV3	KRT8	1.4927895865148936E-4
VAV3	RACGAP1	1.4927895865148936E-4
VAV3	KRT7	1.4927895865148936E-4
VAV3	EGFR	1.4927895865148936E-4
VAV3	EPPK1	1.4927895865148936E-4
VAV3	PIK3R1	1.4927895865148936E-4
VAV3	SOS1	1.4927895865148936E-4
VAV3	PLCG1	1.4927895865148936E-4
VAV3	PLEC	1.4927895865148936E-4
VAV3	AP2B1	1.4927895865148936E-4
VAV3	MPRIP	1.4927895865148936E-4
VAV3	KRT18	1.4927895865148936E-4
VAV3	AP2S1	1.4927895865148936E-4
FOS	SMAD4	1.5069647439190835E-4
FOS	JUN	1.5069647439190835E-4
FOS	SMAD3	1.5069647439190835E-4
SAMD3	RUNX2	1.5255164658494285E-4
SAMD3	SMAD4	1.5255164658494285E-4
RALBP1	REPS2	1.537189926071176E-4
RALBP1	RALB	1.537189926071176E-4
RALB	RALBP1	1.5371899260711763E-4
SKIL	WWP1	1.5686279349697366E-4
SKIL	EP300	1.5686279349697366E-4
SKIL	SKI	1.5686279349697366E-4
SKIL	CDC27	1.5686279349697366E-4
SKIL	SMAD4	1.5686279349697366E-4
SKIL	RNF111	1.5686279349697366E-4
SKIL	NEDD4L	1.5686279349697366E-4
SKIL	SMAD3	1.5686279349697366E-4
SKIL	FZR1	1.5686279349697366E-4
SKIL	CDC16	1.5686279349697366E-4
SKIL	ING2	1.5686279349697366E-4
SKIL	SMURF2	1.5686279349697366E-4
SKIL	SMAD2	1.5686279349697366E-4
SNIP1	CREBBP	1.6153526450331596E-4
SNIP1	EP300	1.6153526450331596E-4
SNIP1	SMAD4	1.6153526450331596E-4
SNIP1	SMAD2	1.6153526450331596E-4
PPP2CA	MAP3K7	1.6157430475538667E-4
PPP2CA	RPS6KB2	1.6157430475538667E-4
PPP2CA	RPS6KB1	1.6157430475538667E-4
CBL	PIK3R2	1.7388704776331862E-4
CBL	ACTA2	1.7388704776331862E-4
CBL	CRK	1.7388704776331862E-4
CBL	MT-CO2	1.7388704776331862E-4
CBL	VAV2	1.7388704776331862E-4
CBL	EGFR	1.7388704776331862E-4
CBL	GRB2	1.7388704776331862E-4
CBL	YWHAZ	1.7388704776331862E-4
CBL	PIK3R1	1.7388704776331862E-4
CBL	CBLB	1.7388704776331862E-4
CBL	SH3KBP1	1.7388704776331862E-4
CBL	UBB	1.7388704776331862E-4
CBL	SOS1	1.7388704776331862E-4
CBL	PLCG1	1.7388704776331862E-4
CBL	SHC1	1.7388704776331862E-4
CBL	CRKL	1.7388704776331862E-4
CBL	ATP5C1	1.7388704776331862E-4
CBL	EGF	1.7388704776331862E-4
CBL	ERRFI1	1.7388704776331862E-4
CBL	SNRPD2	1.7388704776331862E-4
CBL	SOS2	1.7388704776331862E-4
CBL	SPRY2	1.7388704776331862E-4
CBL	ABI1	1.7388704776331862E-4
PAK1	NCK1	1.7473411865071424E-4
PAK1	CTBP1	1.7473411865071424E-4
PAK1	EGFR	1.7473411865071424E-4
PAK1	GRB2	1.7473411865071424E-4
PAK1	NCOA3	1.7473411865071424E-4
PAK1	MAP2K1	1.7473411865071424E-4
PAK1	NCK2	1.7473411865071424E-4
RUNX2	SMAD4	1.7641356245290068E-4
RUNX2	SMAD2	1.7641356245290068E-4
RUNX2	SAMD3	1.7641356245290068E-4
RUNX2	SMAD3	1.7641356245290068E-4
WWTR1	SMAD4	1.7766945276174038E-4
WWTR1	MED15	1.7766945276174038E-4
WWTR1	SMAD2	1.7766945276174038E-4
WWTR1	SMAD3	1.7766945276174038E-4
TFDP2	E2F4	1.7867944384045208E-4
SP1	ETS1	1.7945384640214083E-4
SP1	SMAD4	1.7945384640214083E-4
SP1	SMAD2	1.7945384640214083E-4
SP1	SMAD3	1.7945384640214083E-4
PJA1	SPTBN1	1.88374661704933E-4
PJA1	SMAD3	1.88374661704933E-4
ASAP1	REPS2	1.89559306689131E-4
ASAP1	SH3KBP1	1.89559306689131E-4
CDC42	MAP3K4	1.9148433542172947E-4
CDC42	MAP3K1	1.9148433542172947E-4
CDC42	TNK2	1.9148433542172947E-4
MAPK14	ATF2	1.9202535790534085E-4
MAPK14	MEF2C	1.9202535790534085E-4
MAPK14	RPS6KA5	1.9202535790534085E-4
MAPK14	SMAD3	1.9202535790534085E-4
MAPK14	SMAD7	1.9202535790534085E-4
SH3KBP1	CBL	1.9460092053042615E-4
SH3KBP1	SH3GL2	1.9460092053042615E-4
SH3KBP1	ASAP1	1.9460092053042615E-4
STXBP1	PLD1	2.0185864268399694E-4
