tail	head	edge flux
CDC23	ANAPC2	6.78448308448603E-8
CDC23	ANAPC7	6.78448308448603E-8
ANAPC7	ANAPC4	6.78448308448603E-8
ANAPC7	CDC27	6.78448308448603E-8
ANAPC7	FZR1	6.78448308448603E-8
ANAPC7	ANAPC10	6.78448308448603E-8
ANAPC7	CDC23	6.78448308448603E-8
ANAPC7	ANAPC5	6.78448308448603E-8
ANAPC7	CDC16	6.78448308448603E-8
ANAPC7	ANAPC1	6.78448308448603E-8
ANAPC7	ANAPC2	6.78448308448603E-8
ANAPC4	CDC27	6.784483084486031E-8
ANAPC4	FZR1	6.784483084486031E-8
ANAPC4	ANAPC10	6.784483084486031E-8
ANAPC4	CDC23	6.784483084486031E-8
ANAPC4	ANAPC5	6.784483084486031E-8
ANAPC4	CDC16	6.784483084486031E-8
ANAPC4	ANAPC1	6.784483084486031E-8
ANAPC4	ANAPC2	6.784483084486031E-8
ANAPC4	ANAPC7	6.784483084486031E-8
TRAF6	NR2C2	7.57106348920275E-8
TRAF6	TNFRSF11A	7.57106348920275E-8
TRAF6	PSMD6	7.57106348920275E-8
TRAF6	TAB2	7.57106348920275E-8
TRAF6	KCNQ1	7.57106348920275E-8
TRAF6	PSMD1	7.57106348920275E-8
TRAF6	PSMD12	7.57106348920275E-8
TRAF6	MAP3K14	7.57106348920275E-8
TRAF6	PSMD3	7.57106348920275E-8
TRAF6	PSMC1	7.57106348920275E-8
TRAF6	PSMC2	7.57106348920275E-8
TRAF6	PSMD13	7.57106348920275E-8
TRAF6	ZFAND5	7.57106348920275E-8
TRAF6	PSMB5	7.57106348920275E-8
TRAF6	PSMC3	7.57106348920275E-8
TRAF6	PSMD7	7.57106348920275E-8
TRAF6	TAB3	7.57106348920275E-8
RELB	ACTL6A	7.869465473227877E-8
RELB	RELA	7.869465473227877E-8
RELB	SMARCC2	7.869465473227877E-8
RELB	SMARCB1	7.869465473227877E-8
RELB	NFKB2	7.869465473227877E-8
RELB	SMARCA4	7.869465473227877E-8
RELB	DPF2	7.869465473227877E-8
RELB	HDAC6	7.869465473227877E-8
RELB	KPNA2	7.869465473227877E-8
RELB	SMARCC1	7.869465473227877E-8
RELB	USP11	7.869465473227877E-8
RELB	BCL7A	7.869465473227877E-8
RELB	KPNA6	7.869465473227877E-8
RELB	SMARCE1	7.869465473227877E-8
RELB	NFKB1	7.869465473227877E-8
ERRFI1	PIK3R2	8.792784466699052E-8
ERRFI1	ACTA2	8.792784466699052E-8
ERRFI1	MT-CO2	8.792784466699052E-8
ERRFI1	VAV2	8.792784466699052E-8
ERRFI1	EGFR	8.792784466699052E-8
ERRFI1	GRB2	8.792784466699052E-8
ERRFI1	YWHAZ	8.792784466699052E-8
ERRFI1	PIK3R1	8.792784466699052E-8
ERRFI1	CBLB	8.792784466699052E-8
ERRFI1	UBB	8.792784466699052E-8
ERRFI1	CBL	8.792784466699052E-8
ERRFI1	SOS1	8.792784466699052E-8
ERRFI1	SHC1	8.792784466699052E-8
ERRFI1	ATP5C1	8.792784466699052E-8
ERRFI1	EGF	8.792784466699052E-8
ERRFI1	SNRPD2	8.792784466699052E-8
ERRFI1	SOS2	8.792784466699052E-8
ATP5C1	PIK3R2	8.792784466699053E-8
ATP5C1	ACTA2	8.792784466699053E-8
ATP5C1	MT-CO2	8.792784466699053E-8
ATP5C1	VAV2	8.792784466699053E-8
ATP5C1	EGFR	8.792784466699053E-8
ATP5C1	GRB2	8.792784466699053E-8
ATP5C1	YWHAZ	8.792784466699053E-8
ATP5C1	PIK3R1	8.792784466699053E-8
ATP5C1	CBLB	8.792784466699053E-8
ATP5C1	UBB	8.792784466699053E-8
ATP5C1	CBL	8.792784466699053E-8
ATP5C1	SOS1	8.792784466699053E-8
ATP5C1	SHC1	8.792784466699053E-8
ATP5C1	EGF	8.792784466699053E-8
ATP5C1	ERRFI1	8.792784466699053E-8
ATP5C1	SNRPD2	8.792784466699053E-8
ATP5C1	SOS2	8.792784466699053E-8
EGF	PIK3R2	8.792784466699057E-8
EGF	ACTA2	8.792784466699057E-8
EGF	MT-CO2	8.792784466699057E-8
EGF	VAV2	8.792784466699057E-8
EGF	EGFR	8.792784466699057E-8
EGF	GRB2	8.792784466699057E-8
EGF	YWHAZ	8.792784466699057E-8
EGF	PIK3R1	8.792784466699057E-8
EGF	CBLB	8.792784466699057E-8
EGF	UBB	8.792784466699057E-8
EGF	CBL	8.792784466699057E-8
EGF	SOS1	8.792784466699057E-8
EGF	SHC1	8.792784466699057E-8
EGF	ATP5C1	8.792784466699057E-8
EGF	ERRFI1	8.792784466699057E-8
EGF	SNRPD2	8.792784466699057E-8
EGF	SOS2	8.792784466699057E-8
MT-CO2	PIK3R2	8.792784466699058E-8
MT-CO2	ACTA2	8.792784466699058E-8
MT-CO2	VAV2	8.792784466699058E-8
MT-CO2	EGFR	8.792784466699058E-8
MT-CO2	GRB2	8.792784466699058E-8
MT-CO2	YWHAZ	8.792784466699058E-8
MT-CO2	PIK3R1	8.792784466699058E-8
MT-CO2	CBLB	8.792784466699058E-8
MT-CO2	UBB	8.792784466699058E-8
MT-CO2	CBL	8.792784466699058E-8
MT-CO2	SOS1	8.792784466699058E-8
MT-CO2	SHC1	8.792784466699058E-8
MT-CO2	ATP5C1	8.792784466699058E-8
MT-CO2	EGF	8.792784466699058E-8
MT-CO2	ERRFI1	8.792784466699058E-8
MT-CO2	SNRPD2	8.792784466699058E-8
MT-CO2	SOS2	8.792784466699058E-8
UBB	PIK3R2	8.792784466699062E-8
UBB	ACTA2	8.792784466699062E-8
UBB	MT-CO2	8.792784466699062E-8
UBB	VAV2	8.792784466699062E-8
UBB	EGFR	8.792784466699062E-8
UBB	GRB2	8.792784466699062E-8
UBB	YWHAZ	8.792784466699062E-8
UBB	PIK3R1	8.792784466699062E-8
UBB	CBLB	8.792784466699062E-8
UBB	CBL	8.792784466699062E-8
UBB	SOS1	8.792784466699062E-8
UBB	SHC1	8.792784466699062E-8
UBB	ATP5C1	8.792784466699062E-8
UBB	EGF	8.792784466699062E-8
UBB	ERRFI1	8.792784466699062E-8
UBB	SNRPD2	8.792784466699062E-8
UBB	SOS2	8.792784466699062E-8
ACTA2	PIK3R2	8.792784466699064E-8
ACTA2	MT-CO2	8.792784466699064E-8
ACTA2	VAV2	8.792784466699064E-8
ACTA2	EGFR	8.792784466699064E-8
ACTA2	GRB2	8.792784466699064E-8
ACTA2	YWHAZ	8.792784466699064E-8
ACTA2	PIK3R1	8.792784466699064E-8
ACTA2	CBLB	8.792784466699064E-8
ACTA2	UBB	8.792784466699064E-8
ACTA2	CBL	8.792784466699064E-8
ACTA2	SOS1	8.792784466699064E-8
ACTA2	SHC1	8.792784466699064E-8
ACTA2	ATP5C1	8.792784466699064E-8
ACTA2	EGF	8.792784466699064E-8
ACTA2	ERRFI1	8.792784466699064E-8
ACTA2	SNRPD2	8.792784466699064E-8
ACTA2	SOS2	8.792784466699064E-8
MAPK3	JUND	9.316323588458789E-8
MAPK3	RPS6KA3	9.316323588458789E-8
MAPK3	MAP2K3	9.316323588458789E-8
MAPK3	STAT3	9.316323588458789E-8
MAPK3	JUN	9.316323588458789E-8
MAPK3	RPS6KA1	9.316323588458789E-8
MAPK3	PTPRR	9.316323588458789E-8
MAPK3	MAP2K2	9.316323588458789E-8
MAPK3	TGIF1	9.316323588458789E-8
MAPK3	PTPN11	9.316323588458789E-8
MAPK3	CASP9	9.316323588458789E-8
MAPK3	ELK1	9.316323588458789E-8
MAPK3	CAV1	9.316323588458789E-8
MAPK3	MAP2K1	9.316323588458789E-8
MAPK3	PTPN5	9.316323588458789E-8
MAPK3	MAPK14	9.316323588458789E-8
MAPK3	RPS6KA2	9.316323588458789E-8
FZR1	ANAPC4	9.551662592183538E-8
FZR1	CDC27	9.551662592183538E-8
FZR1	ANAPC10	9.551662592183538E-8
FZR1	CDC23	9.551662592183538E-8
FZR1	ANAPC5	9.551662592183538E-8
FZR1	CDC16	9.551662592183538E-8
FZR1	ANAPC1	9.551662592183538E-8
FZR1	ANAPC2	9.551662592183538E-8
FZR1	ANAPC7	9.551662592183538E-8
FZR1	SKIL	9.551662592183538E-8
EPS15L1	EPN1	9.609329447504386E-8
EPN1	AP2A1	9.609329447504386E-8
EPN1	EPS15L1	9.609329447504386E-8
SH3GL2	SH3KBP1	9.771509529982736E-8
MAPK1	JUND	1.0493469990278088E-7
MAPK1	FRS3	1.0493469990278088E-7
MAPK1	STAT3	1.0493469990278088E-7
MAPK1	JUN	1.0493469990278088E-7
MAPK1	RPS6KA1	1.0493469990278088E-7
MAPK1	PEBP1	1.0493469990278088E-7
MAPK1	ELK1	1.0493469990278088E-7
MAPK1	FRS2	1.0493469990278088E-7
MAPK1	SNCA	1.0493469990278088E-7
MAPK1	KLF11	1.0493469990278088E-7
MAPK1	MAP2K1	1.0493469990278088E-7
MAPK1	PTPN5	1.0493469990278088E-7
MAPK1	RPS6KA2	1.0493469990278088E-7
MAPK1	SMAD2	1.0493469990278088E-7
MAPK1	RPS6KA5	1.0493469990278088E-7
MAPK1	RPS6KA3	1.0493469990278088E-7
MAPK1	SMAD3	1.0493469990278088E-7
MAPK1	EGFR	1.0493469990278088E-7
MAPK1	PTPRR	1.0493469990278088E-7
MAPK1	TNIP1	1.0493469990278088E-7
MAPK1	MAP2K2	1.0493469990278088E-7
MAPK1	TGIF1	1.0493469990278088E-7
MAPK1	CASP9	1.0493469990278088E-7
MAPK1	SH2D3C	1.0493469990278088E-7
MAPK1	CAV1	1.0493469990278088E-7
MAPK1	MAPK14	1.0493469990278088E-7
PAK1	NCK1	1.0656830384800318E-7
PAK1	CTBP1	1.0656830384800318E-7
PAK1	EGFR	1.0656830384800318E-7
PAK1	GRB2	1.0656830384800318E-7
PAK1	NCOA3	1.0656830384800318E-7
PAK1	MAP2K1	1.0656830384800318E-7
PAK1	NCK2	1.0656830384800318E-7
USP6NL	EPS8	1.151112795121831E-7
USP6NL	RAB5A	1.151112795121831E-7
REPS2	GRB2	1.2925523328032444E-7
REPS2	RALBP1	1.2925523328032444E-7
REPS2	ASAP1	1.2925523328032444E-7
NCK1	SOS1	1.3056639907384669E-7
NCK1	DOK2	1.3056639907384669E-7
NCK1	EGFR	1.3056639907384669E-7
NCK1	PAK1	1.3056639907384669E-7
NCK1	CAV2	1.3056639907384669E-7
NCK1	PKN2	1.3056639907384669E-7
PKN2	NCK1	1.4288584326419266E-7
PKN2	NCK2	1.4288584326419266E-7
RASA1	DOK2	1.4945454497665376E-7
RASA1	EGFR	1.4945454497665376E-7
RASA1	CAV2	1.4945454497665376E-7
RASA1	HTT	1.4945454497665376E-7
RASA1	SOCS3	1.4945454497665376E-7
HSPA8	IRAK1BP1	1.6901076608113096E-7
HSPA8	HSPA1A	1.6901076608113096E-7
HSPA1A	IRAK1BP1	1.6901076608113096E-7
HSPA1A	HSPA8	1.6901076608113096E-7
RPS6KA3	MAPK1	1.7966988364626226E-7
RPS6KA3	MAPK3	1.7966988364626226E-7
RPS6KA3	HIST3H3	1.7966988364626226E-7
MAPK7	YWHAB	1.9196419311798517E-7
MAPK7	GJA1	1.9196419311798517E-7
MAPK7	PRKCZ	1.9196419311798517E-7
MAPK7	MAP2K5	1.9196419311798517E-7
MAPK7	PTPRR	1.9196419311798517E-7
MAPK7	ELK4	1.9196419311798517E-7
WASL	SH3GL3	1.95823401777138E-7
SH3GL3	WASL	1.958234017771381E-7
SH3GL3	DNM1	1.958234017771381E-7
SPRY2	CBL	2.1009296721526256E-7
SPRY2	CBLC	2.1009296721526256E-7
ABI1	CBL	2.2566698512290218E-7
ABI1	EPS8	2.2566698512290218E-7
PTPRR	MAPK1	2.2766093192575855E-7
PTPRR	MAPK3	2.2766093192575855E-7
PTPRR	MAPK7	2.2766093192575855E-7
NCK2	SOS1	2.328079311818081E-7
NCK2	EGFR	2.328079311818081E-7
NCK2	PAK1	2.328079311818081E-7
NCK2	PKN2	2.328079311818081E-7
NFKB1	CHUK	2.3650951359828314E-7
NFKB1	IKBKG	2.3650951359828314E-7
NFKB1	RELA	2.3650951359828314E-7
NFKB1	TNIP2	2.3650951359828314E-7
NFKB1	NFKB2	2.3650951359828314E-7
NFKB1	CFLAR	2.3650951359828314E-7
NFKB1	SPAG9	2.3650951359828314E-7
NFKB1	KPNA3	2.3650951359828314E-7
NFKB1	NFKBIB	2.3650951359828314E-7
NFKB1	BCL3	2.3650951359828314E-7
NFKB1	COPB2	2.3650951359828314E-7
NFKB1	RELB	2.3650951359828314E-7
NFKB1	MAP3K8	2.3650951359828314E-7
NFKB1	NFKBIA	2.3650951359828314E-7
NFKB1	NFKBIE	2.3650951359828314E-7
NFKB1	NFKBIZ	2.3650951359828314E-7
NFKB1	REL	2.3650951359828314E-7
HTT	RASA1	2.3757474101818894E-7
HTT	EGFR	2.3757474101818894E-7
HTT	GRB2	2.3757474101818894E-7
HTT	HIP1	2.3757474101818894E-7
CAV2	NCK1	2.6521946147708214E-7
CAV2	RASA1	2.6521946147708214E-7
CAV2	SRC	2.6521946147708214E-7
PTK6	KHDRBS1	2.6986280937991205E-7
PTK6	PXN	2.6986280937991205E-7
PTK6	EGFR	2.6986280937991205E-7
PTK6	ANKS1A	2.6986280937991205E-7
DOK2	NCK1	2.8653396349985224E-7
DOK2	RASA1	2.8653396349985224E-7
DOK2	EGFR	2.8653396349985224E-7
CBLC	CRK	2.881471230397939E-7
CBLC	EGFR	2.881471230397939E-7
CBLC	GRB2	2.881471230397939E-7
CBLC	SPRY2	2.881471230397939E-7
CDC16	ANAPC4	3.163867678014181E-7
CDC16	CDC27	3.163867678014181E-7
CDC16	FZR1	3.163867678014181E-7
CDC16	ANAPC10	3.163867678014181E-7
CDC16	CDC23	3.163867678014181E-7
CDC16	ANAPC5	3.163867678014181E-7
CDC16	ANAPC1	3.163867678014181E-7
CDC16	ANAPC2	3.163867678014181E-7
CDC16	ANAPC7	3.163867678014181E-7
CDC16	SMAD2	3.163867678014181E-7
CDC16	SKIL	3.163867678014181E-7
CDC16	SMAD3	3.163867678014181E-7
CDC27	ANAPC4	3.163867678014181E-7
CDC27	FZR1	3.163867678014181E-7
CDC27	ANAPC10	3.163867678014181E-7
CDC27	CDC23	3.163867678014181E-7
CDC27	ANAPC5	3.163867678014181E-7
CDC27	CDC16	3.163867678014181E-7
CDC27	ANAPC1	3.163867678014181E-7
CDC27	ANAPC2	3.163867678014181E-7
CDC27	ANAPC7	3.163867678014181E-7
CDC27	SMAD2	3.163867678014181E-7
CDC27	SKIL	3.163867678014181E-7
CDC27	SMAD3	3.163867678014181E-7
GAB2	PTPN11	3.328041531649611E-7
GAB2	GRB2	3.328041531649611E-7
GAB2	PIK3R1	3.328041531649611E-7
GAB2	SRC	3.328041531649611E-7
EPS8	USP6NL	3.348691767627144E-7
EPS8	SHC1	3.348691767627144E-7
EPS8	EGFR	3.348691767627144E-7
EPS8	ABI1	3.348691767627144E-7
MAP2K2	MAPK1	3.593397672925243E-7
MAP2K2	MAPK3	3.593397672925243E-7
RPS6KA2	MAPK1	3.593397672925246E-7
RPS6KA2	MAPK3	3.593397672925246E-7
ELK1	MAPK1	3.5933976729252493E-7
ELK1	MAPK3	3.5933976729252493E-7
RPS6KA1	MAPK1	3.59339767292525E-7
RPS6KA1	MAPK3	3.59339767292525E-7
PTPN5	MAPK1	3.5933976729252515E-7
PTPN5	MAPK3	3.5933976729252515E-7
SMAD4	SKI	3.649847016378791E-7
SMAD4	VPS39	3.649847016378791E-7
SMAD4	CTNNB1	3.649847016378791E-7
SMAD4	FOSB	3.649847016378791E-7
SMAD4	FOXH1	3.649847016378791E-7
SMAD4	E2F5	3.649847016378791E-7
SMAD4	CTCF	3.649847016378791E-7
SMAD4	EP300	3.649847016378791E-7
SMAD4	SUMO1	3.649847016378791E-7
SMAD4	DVL1	3.649847016378791E-7
SMAD4	RUNX3	3.649847016378791E-7
SMAD4	FOXO1	3.649847016378791E-7
SMAD4	STK11IP	3.649847016378791E-7
SMAD4	TGIF1	3.649847016378791E-7
SMAD4	SAMD3	3.649847016378791E-7
SMAD4	STK11	3.649847016378791E-7
SMAD4	LEF1	3.649847016378791E-7
SMAD4	FOS	3.649847016378791E-7
SMAD4	DCP1A	3.649847016378791E-7
SMAD4	SMAD2	3.649847016378791E-7
SMAD4	FOXO4	3.649847016378791E-7
SMAD4	E2F4	3.649847016378791E-7
SMAD4	JUNB	3.649847016378791E-7
SMAD4	EID2	3.649847016378791E-7
SMAD4	PRKAR1B	3.649847016378791E-7
SMAD4	HNF4A	3.649847016378791E-7
SMAD4	RUNX2	3.649847016378791E-7
SMAD4	ZFYVE16	3.649847016378791E-7
SMAD4	JUND	3.649847016378791E-7
SMAD4	CITED1	3.649847016378791E-7
SMAD4	COPS5	3.649847016378791E-7
SMAD4	FOXO3	3.649847016378791E-7
SMAD4	PRKAR2A	3.649847016378791E-7
SMAD4	SPTBN1	3.649847016378791E-7
SMAD4	TRAP1	3.649847016378791E-7
SMAD4	UBE2I	3.649847016378791E-7
SMAD4	TFDP1	3.649847016378791E-7
SMAD4	ESR1	3.649847016378791E-7
SMAD4	HDAC1	3.649847016378791E-7
SMAD4	CREBBP	3.649847016378791E-7
SMAD4	ERBB2IP	3.649847016378791E-7
SMAD4	NUP214	3.649847016378791E-7
SMAD4	RNF111	3.649847016378791E-7
SMAD4	JUN	3.649847016378791E-7
SMAD4	RBL1	3.649847016378791E-7
SMAD4	SKIL	3.649847016378791E-7
SMAD4	PARD3	3.649847016378791E-7
SMAD4	PDPK1	3.649847016378791E-7
SMAD4	SMAD3	3.649847016378791E-7
SMAD4	WWTR1	3.649847016378791E-7
SMAD4	ATF2	3.649847016378791E-7
SMAD4	SP1	3.649847016378791E-7
SMAD4	SNIP1	3.649847016378791E-7
SMAD4	HOXA9	3.649847016378791E-7
SMAD4	BTRC	3.649847016378791E-7
SMAD4	OLIG1	3.649847016378791E-7
NR2C2	TRAF6	3.736353264372563E-7
NR2C2	TAB3	3.736353264372563E-7
PTPN12	JAK2	4.09844893602E-7
PTPN12	GRB2	4.09844893602E-7
IKBKG	TNFAIP3	4.1767836754461717E-7
IKBKG	TXLNA	4.1767836754461717E-7
IKBKG	IKBKB	4.1767836754461717E-7
IKBKG	MAP3K7	4.1767836754461717E-7
IKBKG	CHUK	4.1767836754461717E-7
IKBKG	TRAF1	4.1767836754461717E-7
IKBKG	TRAPPC9	4.1767836754461717E-7
IKBKG	NFKB2	4.1767836754461717E-7
IKBKG	CRYAB	4.1767836754461717E-7
IKBKG	RIPK1	4.1767836754461717E-7
IKBKG	MAP3K14	4.1767836754461717E-7
IKBKG	BIRC2	4.1767836754461717E-7
IKBKG	NFKBIB	4.1767836754461717E-7
IKBKG	COPS3	4.1767836754461717E-7
IKBKG	HSP90AB1	4.1767836754461717E-7
IKBKG	CDC37	4.1767836754461717E-7
IKBKG	TNFRSF1A	4.1767836754461717E-7
IKBKG	ZFAND5	4.1767836754461717E-7
IKBKG	NFKBIA	4.1767836754461717E-7
IKBKG	NFKB1	4.1767836754461717E-7
IKBKG	HSP90AA1	4.1767836754461717E-7
IKBKG	TBK1	4.1767836754461717E-7
CASP8	TNFAIP3	4.3158006869385385E-7
CASP8	FADD	4.3158006869385385E-7
CASP8	TRAF2	4.3158006869385385E-7
CASP8	TRAF1	4.3158006869385385E-7
CASP8	CASP10	4.3158006869385385E-7
CASP8	BID	4.3158006869385385E-7
CASP8	RIPK1	4.3158006869385385E-7
CASP8	CFLAR	4.3158006869385385E-7
CASP8	MAP3K14	4.3158006869385385E-7
CASP8	BIRC2	4.3158006869385385E-7
CASP8	RIPK3	4.3158006869385385E-7
CASP8	ROMO1	4.3158006869385385E-7
CASP8	TNFRSF1A	4.3158006869385385E-7
CASP8	TRADD	4.3158006869385385E-7
MAP3K8	RELA	4.409374496184509E-7
MAP3K8	TNIP2	4.409374496184509E-7
MAP3K8	NFKB2	4.409374496184509E-7
MAP3K8	NFKB1	4.409374496184509E-7
MAP3K8	MAP2K1	4.409374496184509E-7
MAP3K8	REL	4.409374496184509E-7
FADD	TNFAIP3	4.5334302703335624E-7
FADD	TRAF2	4.5334302703335624E-7
FADD	TRAF1	4.5334302703335624E-7
FADD	CASP8	4.5334302703335624E-7
FADD	CASP10	4.5334302703335624E-7
FADD	RIPK1	4.5334302703335624E-7
FADD	CFLAR	4.5334302703335624E-7
FADD	BIRC2	4.5334302703335624E-7
FADD	RIPK3	4.5334302703335624E-7
FADD	ROMO1	4.5334302703335624E-7
FADD	TNFRSF1A	4.5334302703335624E-7
FADD	TRADD	4.5334302703335624E-7
FADD	STAT1	4.5334302703335624E-7
RELA	COMMD1	4.5874350793449826E-7
RELA	TRIB3	4.5874350793449826E-7
RELA	TNIP2	4.5874350793449826E-7
RELA	PIAS3	4.5874350793449826E-7
RELA	NFKB2	4.5874350793449826E-7
RELA	HDAC1	4.5874350793449826E-7
RELA	NFKBIB	4.5874350793449826E-7
RELA	HDAC2	4.5874350793449826E-7
RELA	G3BP2	4.5874350793449826E-7
RELA	IQGAP2	4.5874350793449826E-7
RELA	EP300	4.5874350793449826E-7
RELA	NFKBIE	4.5874350793449826E-7
RELA	PPP1R13L	4.5874350793449826E-7
RELA	AKAP8	4.5874350793449826E-7
RELA	RPS6KA5	4.5874350793449826E-7
RELA	REL	4.5874350793449826E-7
RELA	RNF25	4.5874350793449826E-7
RELA	YWHAQ	4.5874350793449826E-7
RELA	PML	4.5874350793449826E-7
RELA	IRAK1BP1	4.5874350793449826E-7
RELA	CREBBP	4.5874350793449826E-7
RELA	AKT1	4.5874350793449826E-7
RELA	UNC5CL	4.5874350793449826E-7
RELA	RELB	4.5874350793449826E-7
RELA	MAP3K8	4.5874350793449826E-7
RELA	NFKBIA	4.5874350793449826E-7
RELA	NFKB1	4.5874350793449826E-7
RELA	FAF1	4.5874350793449826E-7
RBL2	HDAC1	4.6152738314503725E-7
RBL2	E2F4	4.6152738314503725E-7
RBL2	E2F5	4.6152738314503725E-7
RBL2	TFDP1	4.6152738314503725E-7
IKBKB	DBC1	4.7423325035574533E-7
IKBKB	MAP3K7	4.7423325035574533E-7
IKBKB	SRC	4.7423325035574533E-7
IKBKB	CHUK	4.7423325035574533E-7
IKBKB	IKBKG	4.7423325035574533E-7
IKBKB	RELA	4.7423325035574533E-7
IKBKB	TRAF2	4.7423325035574533E-7
IKBKB	TRAF1	4.7423325035574533E-7
IKBKB	NFKB2	4.7423325035574533E-7
IKBKB	CRYAB	4.7423325035574533E-7
IKBKB	RIPK1	4.7423325035574533E-7
IKBKB	MAP3K14	4.7423325035574533E-7
IKBKB	NFKBIB	4.7423325035574533E-7
IKBKB	DOK1	4.7423325035574533E-7
IKBKB	HSP90AB1	4.7423325035574533E-7
IKBKB	CDC37	4.7423325035574533E-7
IKBKB	TNFRSF1A	4.7423325035574533E-7
IKBKB	TRADD	4.7423325035574533E-7
IKBKB	NFKBIA	4.7423325035574533E-7
IKBKB	NFKB1	4.7423325035574533E-7
IKBKB	HSP90AA1	4.7423325035574533E-7
HIP1	HTT	4.751494820363777E-7
REPS1	CRK	4.799629152075943E-7
REPS1	GRB2	4.799629152075943E-7
CHUK	IKBKB	4.820127601162623E-7
CHUK	MAP3K7	4.820127601162623E-7
CHUK	SRC	4.820127601162623E-7
CHUK	IKBKG	4.820127601162623E-7
CHUK	RELA	4.820127601162623E-7
CHUK	TRAF2	4.820127601162623E-7
CHUK	TRAF1	4.820127601162623E-7
CHUK	NFKB2	4.820127601162623E-7
CHUK	CRYAB	4.820127601162623E-7
CHUK	FKBP5	4.820127601162623E-7
CHUK	MAP3K14	4.820127601162623E-7
CHUK	CREBBP	4.820127601162623E-7
CHUK	NFKBIB	4.820127601162623E-7
CHUK	HSP90AB1	4.820127601162623E-7
CHUK	NLRP4	4.820127601162623E-7
CHUK	CDC37	4.820127601162623E-7
CHUK	TNFRSF1A	4.820127601162623E-7
CHUK	NFKBIA	4.820127601162623E-7
CHUK	NFKB1	4.820127601162623E-7
CHUK	PTPN11	4.820127601162623E-7
CHUK	HSP90AA1	4.820127601162623E-7
CHUK	TAX1BP1	4.820127601162623E-7
CHUK	HIST3H3	4.820127601162623E-7
BIRC2	FADD	4.849669600974226E-7
BIRC2	IKBKG	4.849669600974226E-7
BIRC2	TRAF2	4.849669600974226E-7
BIRC2	DIABLO	4.849669600974226E-7
BIRC2	TRAF1	4.849669600974226E-7
BIRC2	CASP8	4.849669600974226E-7
BIRC2	CASP10	4.849669600974226E-7
BIRC2	TNFRSF1A	4.849669600974226E-7
BIRC2	TRADD	4.849669600974226E-7
BIRC2	BIRC3	4.849669600974226E-7
BIRC2	RIPK1	4.849669600974226E-7
BIRC2	CFLAR	4.849669600974226E-7
CTNND1	PTPN6	4.860130913336458E-7
PTPN6	CTNND1	4.860130913336458E-7
PTPN6	EGFR	4.860130913336458E-7
TNFRSF1A	IKBKB	4.890705715229679E-7
TNFRSF1A	FADD	4.890705715229679E-7
TNFRSF1A	GRB2	4.890705715229679E-7
TNFRSF1A	TRAF2	4.890705715229679E-7
TNFRSF1A	OTUD7B	4.890705715229679E-7
TNFRSF1A	TNFRSF1B	4.890705715229679E-7
TNFRSF1A	CASP8	4.890705715229679E-7
TNFRSF1A	GLB1	4.890705715229679E-7
TNFRSF1A	BAG4	4.890705715229679E-7
TNFRSF1A	RASA3	4.890705715229679E-7
TNFRSF1A	SOS2	4.890705715229679E-7
TNFRSF1A	BTRC	4.890705715229679E-7
TNFRSF1A	MADD	4.890705715229679E-7
TNFRSF1A	UBE2I	4.890705715229679E-7
TNFRSF1A	FBXW11	4.890705715229679E-7
TNFRSF1A	GNB2L1	4.890705715229679E-7
TNFRSF1A	RFK	4.890705715229679E-7
TNFRSF1A	TNFAIP3	4.890705715229679E-7
TNFRSF1A	CHUK	4.890705715229679E-7
TNFRSF1A	IKBKG	4.890705715229679E-7
TNFRSF1A	TNF	4.890705715229679E-7
TNFRSF1A	SOS1	4.890705715229679E-7
TNFRSF1A	RIPK1	4.890705715229679E-7
TNFRSF1A	CAV1	4.890705715229679E-7
TNFRSF1A	NSMAF	4.890705715229679E-7
TNFRSF1A	BIRC2	4.890705715229679E-7
TNFRSF1A	FANCD2	4.890705715229679E-7
TNFRSF1A	SMPD3	4.890705715229679E-7
TNFRSF1A	SYK	4.890705715229679E-7
TNFRSF1A	EED	4.890705715229679E-7
TNFRSF1A	PTK2	4.890705715229679E-7
TNFRSF1A	TRADD	4.890705715229679E-7
TNFRSF1A	HSP90AA1	4.890705715229679E-7
TNFRSF1A	PSMD2	4.890705715229679E-7
TNFRSF1A	TBK1	4.890705715229679E-7
TNFRSF1A	TRAP1	4.890705715229679E-7
TNIP2	TNFAIP3	5.051190382672399E-7
TNIP2	RELA	5.051190382672399E-7
TNIP2	MAP3K8	5.051190382672399E-7
TNIP2	NFKB2	5.051190382672399E-7
TNIP2	NFKB1	5.051190382672399E-7
TNIP2	REL	5.051190382672399E-7
TRAF1	TNFAIP3	5.062236043419939E-7
TRAF1	IKBKB	5.062236043419939E-7
TRAF1	FADD	5.062236043419939E-7
TRAF1	CHUK	5.062236043419939E-7
TRAF1	IKBKG	5.062236043419939E-7
TRAF1	TRAF2	5.062236043419939E-7
TRAF1	CASP8	5.062236043419939E-7
TRAF1	CASP10	5.062236043419939E-7
TRAF1	TRADD	5.062236043419939E-7
TRAF1	RIPK1	5.062236043419939E-7
TRAF1	CFLAR	5.062236043419939E-7
TRAF1	BIRC2	5.062236043419939E-7
TGFBR2	TGFB2	5.064434990520984E-7
TGFBR2	CDK1	5.064434990520984E-7
TGFBR2	TGFBR3	5.064434990520984E-7
TGFBR2	DYNLRB2	5.064434990520984E-7
TGFBR2	EIF3I	5.064434990520984E-7
