tail	head	edge flux
SMAD4	RNF111	2.146698937017814E-6
SMAD4	JUN	2.146698937017814E-6
SMAD4	RBL1	2.146698937017814E-6
SMAD4	SKIL	2.146698937017814E-6
SMAD4	PARD3	2.146698937017814E-6
SMAD4	PDPK1	2.146698937017814E-6
SMAD4	SMAD3	2.146698937017814E-6
SMAD4	WWTR1	2.146698937017814E-6
SMAD4	ATF2	2.146698937017814E-6
SMAD4	SP1	2.146698937017814E-6
SMAD4	SNIP1	2.146698937017814E-6
SMAD4	HOXA9	2.146698937017814E-6
SMAD4	BTRC	2.146698937017814E-6
SMAD4	OLIG1	2.146698937017814E-6
TGFBR3	TGFB1	2.204233519148255E-6
TGFBR3	TGFB2	2.204233519148255E-6
TGFBR3	SDC2	2.204233519148255E-6
TGFBR3	ARRB2	2.204233519148255E-6
TGFBR3	TGFB3	2.204233519148255E-6
TGFBR3	TGFBR2	2.204233519148255E-6
TGFBR3	TGFBR1	2.204233519148255E-6
TGFBR3	GIPC1	2.204233519148255E-6
SIAH2	PLCE1	2.211764404859443E-6
PLEC	SMU1	2.2245854182294605E-6
PLEC	KRT7	2.2245854182294605E-6
PLEC	VAV2	2.2245854182294605E-6
PLEC	EGFR	2.2245854182294605E-6
PLEC	CD59	2.2245854182294605E-6
PLEC	GRB2	2.2245854182294605E-6
PLEC	KRT17	2.2245854182294605E-6
PLEC	EPPK1	2.2245854182294605E-6
PLEC	CBLB	2.2245854182294605E-6
PLEC	SOS1	2.2245854182294605E-6
PLEC	PTPN11	2.2245854182294605E-6
PLEC	SHC1	2.2245854182294605E-6
PLEC	VAV3	2.2245854182294605E-6
PLEC	AP2A1	2.2245854182294605E-6
PLEC	AP2B1	2.2245854182294605E-6
PLEC	HIST3H3	2.2245854182294605E-6
PLEC	IQGAP1	2.2245854182294605E-6
PLEC	SNRPD2	2.2245854182294605E-6
PLEC	KRT8	2.2245854182294605E-6
PLEC	MPRIP	2.2245854182294605E-6
PLEC	KRT18	2.2245854182294605E-6
PLEC	RACGAP1	2.2245854182294605E-6
PLEC	AP2S1	2.2245854182294605E-6
KRT8	SMU1	2.2245854182294617E-6
KRT8	KRT7	2.2245854182294617E-6
KRT8	VAV2	2.2245854182294617E-6
KRT8	EGFR	2.2245854182294617E-6
KRT8	CD59	2.2245854182294617E-6
KRT8	GRB2	2.2245854182294617E-6
KRT8	KRT17	2.2245854182294617E-6
KRT8	EPPK1	2.2245854182294617E-6
KRT8	CBLB	2.2245854182294617E-6
KRT8	SOS1	2.2245854182294617E-6
KRT8	PLEC	2.2245854182294617E-6
KRT8	PTPN11	2.2245854182294617E-6
KRT8	SHC1	2.2245854182294617E-6
KRT8	VAV3	2.2245854182294617E-6
KRT8	AP2A1	2.2245854182294617E-6
KRT8	AP2B1	2.2245854182294617E-6
KRT8	HIST3H3	2.2245854182294617E-6
KRT8	IQGAP1	2.2245854182294617E-6
KRT8	SNRPD2	2.2245854182294617E-6
KRT8	MPRIP	2.2245854182294617E-6
KRT8	KRT18	2.2245854182294617E-6
KRT8	RACGAP1	2.2245854182294617E-6
KRT8	AP2S1	2.2245854182294617E-6
KRT7	SMU1	2.224585418229462E-6
KRT7	VAV2	2.224585418229462E-6
KRT7	EGFR	2.224585418229462E-6
KRT7	CD59	2.224585418229462E-6
KRT7	GRB2	2.224585418229462E-6
KRT7	KRT17	2.224585418229462E-6
KRT7	EPPK1	2.224585418229462E-6
KRT7	CBLB	2.224585418229462E-6
KRT7	SOS1	2.224585418229462E-6
KRT7	PLEC	2.224585418229462E-6
KRT7	PTPN11	2.224585418229462E-6
KRT7	SHC1	2.224585418229462E-6
KRT7	VAV3	2.224585418229462E-6
KRT7	AP2A1	2.224585418229462E-6
KRT7	AP2B1	2.224585418229462E-6
KRT7	HIST3H3	2.224585418229462E-6
KRT7	IQGAP1	2.224585418229462E-6
KRT7	SNRPD2	2.224585418229462E-6
KRT7	KRT8	2.224585418229462E-6
KRT7	MPRIP	2.224585418229462E-6
KRT7	KRT18	2.224585418229462E-6
KRT7	RACGAP1	2.224585418229462E-6
KRT7	AP2S1	2.224585418229462E-6
KRT17	SMU1	2.224585418229462E-6
KRT17	KRT7	2.224585418229462E-6
KRT17	VAV2	2.224585418229462E-6
KRT17	EGFR	2.224585418229462E-6
KRT17	CD59	2.224585418229462E-6
KRT17	GRB2	2.224585418229462E-6
KRT17	EPPK1	2.224585418229462E-6
KRT17	CBLB	2.224585418229462E-6
KRT17	SOS1	2.224585418229462E-6
KRT17	PLEC	2.224585418229462E-6
KRT17	PTPN11	2.224585418229462E-6
KRT17	SHC1	2.224585418229462E-6
KRT17	VAV3	2.224585418229462E-6
KRT17	AP2A1	2.224585418229462E-6
KRT17	AP2B1	2.224585418229462E-6
KRT17	HIST3H3	2.224585418229462E-6
KRT17	IQGAP1	2.224585418229462E-6
KRT17	SNRPD2	2.224585418229462E-6
KRT17	KRT8	2.224585418229462E-6
KRT17	MPRIP	2.224585418229462E-6
KRT17	KRT18	2.224585418229462E-6
KRT17	RACGAP1	2.224585418229462E-6
KRT17	AP2S1	2.224585418229462E-6
KRT18	SMU1	2.2245854182294626E-6
KRT18	KRT7	2.2245854182294626E-6
KRT18	VAV2	2.2245854182294626E-6
KRT18	EGFR	2.2245854182294626E-6
KRT18	CD59	2.2245854182294626E-6
KRT18	GRB2	2.2245854182294626E-6
KRT18	KRT17	2.2245854182294626E-6
KRT18	EPPK1	2.2245854182294626E-6
KRT18	CBLB	2.2245854182294626E-6
KRT18	SOS1	2.2245854182294626E-6
KRT18	PLEC	2.2245854182294626E-6
KRT18	PTPN11	2.2245854182294626E-6
KRT18	SHC1	2.2245854182294626E-6
KRT18	VAV3	2.2245854182294626E-6
KRT18	AP2A1	2.2245854182294626E-6
KRT18	AP2B1	2.2245854182294626E-6
KRT18	HIST3H3	2.2245854182294626E-6
KRT18	IQGAP1	2.2245854182294626E-6
KRT18	SNRPD2	2.2245854182294626E-6
KRT18	KRT8	2.2245854182294626E-6
KRT18	MPRIP	2.2245854182294626E-6
KRT18	RACGAP1	2.2245854182294626E-6
KRT18	AP2S1	2.2245854182294626E-6
SMU1	KRT7	2.2245854182294626E-6
SMU1	VAV2	2.2245854182294626E-6
SMU1	EGFR	2.2245854182294626E-6
SMU1	CD59	2.2245854182294626E-6
SMU1	GRB2	2.2245854182294626E-6
SMU1	KRT17	2.2245854182294626E-6
SMU1	EPPK1	2.2245854182294626E-6
SMU1	CBLB	2.2245854182294626E-6
SMU1	SOS1	2.2245854182294626E-6
SMU1	PLEC	2.2245854182294626E-6
SMU1	PTPN11	2.2245854182294626E-6
SMU1	SHC1	2.2245854182294626E-6
SMU1	VAV3	2.2245854182294626E-6
SMU1	AP2A1	2.2245854182294626E-6
SMU1	AP2B1	2.2245854182294626E-6
SMU1	HIST3H3	2.2245854182294626E-6
SMU1	IQGAP1	2.2245854182294626E-6
SMU1	SNRPD2	2.2245854182294626E-6
SMU1	KRT8	2.2245854182294626E-6
SMU1	MPRIP	2.2245854182294626E-6
SMU1	KRT18	2.2245854182294626E-6
SMU1	RACGAP1	2.2245854182294626E-6
SMU1	AP2S1	2.2245854182294626E-6
MPRIP	SMU1	2.224585418229464E-6
MPRIP	KRT7	2.224585418229464E-6
MPRIP	VAV2	2.224585418229464E-6
MPRIP	EGFR	2.224585418229464E-6
MPRIP	CD59	2.224585418229464E-6
MPRIP	GRB2	2.224585418229464E-6
MPRIP	KRT17	2.224585418229464E-6
MPRIP	EPPK1	2.224585418229464E-6
MPRIP	CBLB	2.224585418229464E-6
MPRIP	SOS1	2.224585418229464E-6
MPRIP	PLEC	2.224585418229464E-6
MPRIP	PTPN11	2.224585418229464E-6
MPRIP	SHC1	2.224585418229464E-6
MPRIP	VAV3	2.224585418229464E-6
MPRIP	AP2A1	2.224585418229464E-6
MPRIP	AP2B1	2.224585418229464E-6
MPRIP	HIST3H3	2.224585418229464E-6
MPRIP	IQGAP1	2.224585418229464E-6
MPRIP	SNRPD2	2.224585418229464E-6
MPRIP	KRT8	2.224585418229464E-6
MPRIP	KRT18	2.224585418229464E-6
MPRIP	RACGAP1	2.224585418229464E-6
MPRIP	AP2S1	2.224585418229464E-6
CD59	SMU1	2.224585418229464E-6
CD59	KRT7	2.224585418229464E-6
CD59	VAV2	2.224585418229464E-6
CD59	EGFR	2.224585418229464E-6
CD59	GRB2	2.224585418229464E-6
CD59	KRT17	2.224585418229464E-6
CD59	EPPK1	2.224585418229464E-6
CD59	CBLB	2.224585418229464E-6
CD59	SOS1	2.224585418229464E-6
CD59	PLEC	2.224585418229464E-6
CD59	PTPN11	2.224585418229464E-6
CD59	SHC1	2.224585418229464E-6
CD59	VAV3	2.224585418229464E-6
CD59	AP2A1	2.224585418229464E-6
CD59	AP2B1	2.224585418229464E-6
CD59	HIST3H3	2.224585418229464E-6
CD59	IQGAP1	2.224585418229464E-6
CD59	SNRPD2	2.224585418229464E-6
CD59	KRT8	2.224585418229464E-6
CD59	MPRIP	2.224585418229464E-6
CD59	KRT18	2.224585418229464E-6
CD59	RACGAP1	2.224585418229464E-6
CD59	AP2S1	2.224585418229464E-6
RACGAP1	SMU1	2.2245854182294647E-6
RACGAP1	KRT7	2.2245854182294647E-6
RACGAP1	VAV2	2.2245854182294647E-6
RACGAP1	EGFR	2.2245854182294647E-6
RACGAP1	CD59	2.2245854182294647E-6
RACGAP1	GRB2	2.2245854182294647E-6
RACGAP1	KRT17	2.2245854182294647E-6
RACGAP1	EPPK1	2.2245854182294647E-6
RACGAP1	CBLB	2.2245854182294647E-6
RACGAP1	SOS1	2.2245854182294647E-6
RACGAP1	PLEC	2.2245854182294647E-6
RACGAP1	PTPN11	2.2245854182294647E-6
RACGAP1	SHC1	2.2245854182294647E-6
RACGAP1	VAV3	2.2245854182294647E-6
RACGAP1	AP2A1	2.2245854182294647E-6
RACGAP1	AP2B1	2.2245854182294647E-6
RACGAP1	HIST3H3	2.2245854182294647E-6
RACGAP1	IQGAP1	2.2245854182294647E-6
RACGAP1	SNRPD2	2.2245854182294647E-6
RACGAP1	KRT8	2.2245854182294647E-6
RACGAP1	MPRIP	2.2245854182294647E-6
RACGAP1	KRT18	2.2245854182294647E-6
RACGAP1	AP2S1	2.2245854182294647E-6
EPPK1	SMU1	2.2245854182294647E-6
EPPK1	KRT7	2.2245854182294647E-6
EPPK1	VAV2	2.2245854182294647E-6
EPPK1	EGFR	2.2245854182294647E-6
EPPK1	CD59	2.2245854182294647E-6
EPPK1	GRB2	2.2245854182294647E-6
EPPK1	KRT17	2.2245854182294647E-6
EPPK1	CBLB	2.2245854182294647E-6
EPPK1	SOS1	2.2245854182294647E-6
EPPK1	PLEC	2.2245854182294647E-6
EPPK1	PTPN11	2.2245854182294647E-6
EPPK1	SHC1	2.2245854182294647E-6
EPPK1	VAV3	2.2245854182294647E-6
EPPK1	AP2A1	2.2245854182294647E-6
EPPK1	AP2B1	2.2245854182294647E-6
EPPK1	HIST3H3	2.2245854182294647E-6
EPPK1	IQGAP1	2.2245854182294647E-6
EPPK1	SNRPD2	2.2245854182294647E-6
EPPK1	KRT8	2.2245854182294647E-6
EPPK1	MPRIP	2.2245854182294647E-6
EPPK1	KRT18	2.2245854182294647E-6
EPPK1	RACGAP1	2.2245854182294647E-6
EPPK1	AP2S1	2.2245854182294647E-6
AP2S1	SMU1	2.2245854182294647E-6
AP2S1	KRT7	2.2245854182294647E-6
AP2S1	VAV2	2.2245854182294647E-6
AP2S1	EGFR	2.2245854182294647E-6
AP2S1	CD59	2.2245854182294647E-6
AP2S1	GRB2	2.2245854182294647E-6
AP2S1	KRT17	2.2245854182294647E-6
AP2S1	EPPK1	2.2245854182294647E-6
AP2S1	CBLB	2.2245854182294647E-6
AP2S1	SOS1	2.2245854182294647E-6
AP2S1	PLEC	2.2245854182294647E-6
AP2S1	PTPN11	2.2245854182294647E-6
AP2S1	SHC1	2.2245854182294647E-6
AP2S1	VAV3	2.2245854182294647E-6
AP2S1	AP2A1	2.2245854182294647E-6
AP2S1	AP2B1	2.2245854182294647E-6
AP2S1	HIST3H3	2.2245854182294647E-6
AP2S1	IQGAP1	2.2245854182294647E-6
AP2S1	SNRPD2	2.2245854182294647E-6
AP2S1	KRT8	2.2245854182294647E-6
AP2S1	MPRIP	2.2245854182294647E-6
AP2S1	KRT18	2.2245854182294647E-6
AP2S1	RACGAP1	2.2245854182294647E-6
KSR1	RAF1	2.2283159619423306E-6
RFXANK	RAF1	2.228315961942331E-6
BRAF	KRAS	2.3891620746725435E-6
BRAF	IQGAP1	2.3891620746725435E-6
BRAF	RAF1	2.3891620746725435E-6
SKIL	WWP1	2.4856319553313347E-6
SKIL	EP300	2.4856319553313347E-6
SKIL	SKI	2.4856319553313347E-6
SKIL	CDC27	2.4856319553313347E-6
SKIL	SMAD4	2.4856319553313347E-6
SKIL	RNF111	2.4856319553313347E-6
SKIL	NEDD4L	2.4856319553313347E-6
SKIL	SMAD3	2.4856319553313347E-6
SKIL	FZR1	2.4856319553313347E-6
SKIL	CDC16	2.4856319553313347E-6
SKIL	ING2	2.4856319553313347E-6
SKIL	SMURF2	2.4856319553313347E-6
SKIL	SMAD2	2.4856319553313347E-6
CBL	PIK3R2	2.5682014687850243E-6
CBL	ACTA2	2.5682014687850243E-6
CBL	CRK	2.5682014687850243E-6
CBL	MT-CO2	2.5682014687850243E-6
CBL	VAV2	2.5682014687850243E-6
CBL	EGFR	2.5682014687850243E-6
CBL	GRB2	2.5682014687850243E-6
CBL	YWHAZ	2.5682014687850243E-6
CBL	PIK3R1	2.5682014687850243E-6
CBL	CBLB	2.5682014687850243E-6
CBL	SH3KBP1	2.5682014687850243E-6
CBL	UBB	2.5682014687850243E-6
CBL	SOS1	2.5682014687850243E-6
CBL	PLCG1	2.5682014687850243E-6
CBL	SHC1	2.5682014687850243E-6
CBL	CRKL	2.5682014687850243E-6
CBL	ATP5C1	2.5682014687850243E-6
CBL	EGF	2.5682014687850243E-6
CBL	ERRFI1	2.5682014687850243E-6
CBL	SNRPD2	2.5682014687850243E-6
CBL	SOS2	2.5682014687850243E-6
CBL	SPRY2	2.5682014687850243E-6
CBL	ABI1	2.5682014687850243E-6
SMAD7	TGFBR1	2.5745284799973937E-6
SMAD7	YAP1	2.5745284799973937E-6
SMAD7	ITCH	2.5745284799973937E-6
SMAD7	PPP1CC	2.5745284799973937E-6
SMAD7	TCF4	2.5745284799973937E-6
SMAD7	COPS5	2.5745284799973937E-6
SMAD7	CTNNB1	2.5745284799973937E-6
SMAD7	SIK1	2.5745284799973937E-6
SMAD7	SMURF2	2.5745284799973937E-6
SMAD7	SMURF1	2.5745284799973937E-6
SMAD7	WWP1	2.5745284799973937E-6
SMAD7	EP300	2.5745284799973937E-6
SMAD7	DVL1	2.5745284799973937E-6
SMAD7	MAPK14	2.5745284799973937E-6
SMAD7	ERBB2IP	2.5745284799973937E-6
SMAD7	MAP2K3	2.5745284799973937E-6
SMAD7	RNF111	2.5745284799973937E-6
SMAD7	NEDD4L	2.5745284799973937E-6
SMAD7	PPP1R15A	2.5745284799973937E-6
SMAD7	PARD3	2.5745284799973937E-6
SMAD7	PDPK1	2.5745284799973937E-6
SMAD7	STAMBPL1	2.5745284799973937E-6
SMAD7	TGFBR2	2.5745284799973937E-6
SMAD7	UCHL5	2.5745284799973937E-6
SMAD7	LEF1	2.5745284799973937E-6
SMAD7	STRAP	2.5745284799973937E-6
SMAD7	MAP3K7	2.5745284799973937E-6
SMAD7	MAP2K6	2.5745284799973937E-6
STRAP	SMAD6	2.67192271658299E-6
STRAP	TGFBR2	2.67192271658299E-6
STRAP	EWSR1	2.67192271658299E-6
STRAP	TGFBR1	2.67192271658299E-6
STRAP	NME1	2.67192271658299E-6
STRAP	SMAD2	2.67192271658299E-6
STRAP	PDPK1	2.67192271658299E-6
STRAP	SMAD3	2.67192271658299E-6
STRAP	SMAD7	2.67192271658299E-6
RALGDS	HRAS	2.764705506074304E-6
RALGDS	RAP1A	2.764705506074304E-6
TGFBR2	TGFB2	2.7741270699249584E-6
TGFBR2	CDK1	2.7741270699249584E-6
TGFBR2	TGFBR3	2.7741270699249584E-6
TGFBR2	DYNLRB2	2.7741270699249584E-6
TGFBR2	EIF3I	2.7741270699249584E-6
TGFBR2	TGFBR1	2.7741270699249584E-6
TGFBR2	DAB2	2.7741270699249584E-6
TGFBR2	VPS39	2.7741270699249584E-6
TGFBR2	PARD6A	2.7741270699249584E-6
TGFBR2	CTNNB1	2.7741270699249584E-6
TGFBR2	ENG	2.7741270699249584E-6
TGFBR2	SHC1	2.7741270699249584E-6
TGFBR2	POLD1	2.7741270699249584E-6
TGFBR2	TGFB3	2.7741270699249584E-6
TGFBR2	SNX6	2.7741270699249584E-6
TGFBR2	ZFYVE9	2.7741270699249584E-6
TGFBR2	CCNB2	2.7741270699249584E-6
TGFBR2	PPP2R1A	2.7741270699249584E-6
TGFBR2	SMURF2	2.7741270699249584E-6
TGFBR2	TRAP1	2.7741270699249584E-6
TGFBR2	ITGB1	2.7741270699249584E-6
TGFBR2	SMAD7	2.7741270699249584E-6
TGFBR2	SMURF1	2.7741270699249584E-6
TGFBR2	TGFB1	2.7741270699249584E-6
TGFBR2	WWP1	2.7741270699249584E-6
TGFBR2	AP2B1	2.7741270699249584E-6
TGFBR2	TRAF6	2.7741270699249584E-6
TGFBR2	PIK3R2	2.7741270699249584E-6
TGFBR2	DYNLRB1	2.7741270699249584E-6
TGFBR2	DAXX	2.7741270699249584E-6
TGFBR2	ITGB3	2.7741270699249584E-6
TGFBR2	SPARC	2.7741270699249584E-6
TGFBR2	STRAP	2.7741270699249584E-6
TGFBR2	ACVRL1	2.7741270699249584E-6
TGFBR2	PIK3R1	2.7741270699249584E-6
TGFBR2	SMAD2	2.7741270699249584E-6
RBL1	E2F4	2.80728358926511E-6
RBL1	E2F5	2.80728358926511E-6
RBL1	SMAD4	2.80728358926511E-6
RBL1	CDK2	2.80728358926511E-6
RBL1	CCNE1	2.80728358926511E-6
RBL1	SMAD3	2.80728358926511E-6
RBL1	TFDP1	2.80728358926511E-6
USP6NL	EPS8	2.908419894383285E-6
USP6NL	RAB5A	2.908419894383285E-6
NFYC	NFYB	2.9089675881684124E-6
NFYC	NFYA	2.9089675881684124E-6
NFYC	SMAD2	2.9089675881684124E-6
NFYC	SMAD3	2.9089675881684124E-6
SH3KBP1	CBL	3.242994914848295E-6
SH3KBP1	SH3GL2	3.242994914848295E-6
SH3KBP1	ASAP1	3.242994914848295E-6
SDC2	TGFB1	3.317410973625283E-6
SDC2	TGFBR3	3.317410973625283E-6
TGFBR1	TGFB2	3.3784136501334423E-6
TGFBR1	TGFBR3	3.3784136501334423E-6
TGFBR1	SMAD6	3.3784136501334423E-6
TGFBR1	EIF3I	3.3784136501334423E-6
TGFBR1	ZFYVE16	3.3784136501334423E-6
TGFBR1	DAB2	3.3784136501334423E-6
TGFBR1	PPP1CC	3.3784136501334423E-6
TGFBR1	VPS39	3.3784136501334423E-6
TGFBR1	FNTA	3.3784136501334423E-6
TGFBR1	PARD6A	3.3784136501334423E-6
TGFBR1	CAV1	3.3784136501334423E-6
TGFBR1	ENG	3.3784136501334423E-6
TGFBR1	SHC1	3.3784136501334423E-6
TGFBR1	SIK1	3.3784136501334423E-6
TGFBR1	FKBP1A	3.3784136501334423E-6
TGFBR1	AXIN1	3.3784136501334423E-6
TGFBR1	CD44	3.3784136501334423E-6
TGFBR1	SNX6	3.3784136501334423E-6
TGFBR1	ZFYVE9	3.3784136501334423E-6
TGFBR1	PPP2R1A	3.3784136501334423E-6
TGFBR1	SMURF2	3.3784136501334423E-6
TGFBR1	TRAP1	3.3784136501334423E-6
TGFBR1	SMAD7	3.3784136501334423E-6
TGFBR1	SMURF1	3.3784136501334423E-6
TGFBR1	TGFB1	3.3784136501334423E-6
TGFBR1	WWP1	3.3784136501334423E-6
TGFBR1	AP2B1	3.3784136501334423E-6
TGFBR1	TRAF6	3.3784136501334423E-6
TGFBR1	PPP2R2A	3.3784136501334423E-6
TGFBR1	PIK3R2	3.3784136501334423E-6
TGFBR1	PPP1R15A	3.3784136501334423E-6
TGFBR1	SMAD3	3.3784136501334423E-6
TGFBR1	TGFBR2	3.3784136501334423E-6
TGFBR1	STRAP	3.3784136501334423E-6
TGFBR1	PIK3R1	3.3784136501334423E-6
TGFBR1	SMAD2	3.3784136501334423E-6
BCAR1	CRK	3.543514266793033E-6
BCAR1	TGFBR	3.543514266793033E-6
BCAR1	SMAD3	3.543514266793033E-6
KRAS	BRAF	3.5837431120088077E-6
MAPK1	JUND	3.695095120284095E-6
MAPK1	FRS3	3.695095120284095E-6
MAPK1	STAT3	3.695095120284095E-6
MAPK1	JUN	3.695095120284095E-6
MAPK1	RPS6KA1	3.695095120284095E-6
MAPK1	PEBP1	3.695095120284095E-6
MAPK1	ELK1	3.695095120284095E-6
MAPK1	FRS2	3.695095120284095E-6
MAPK1	SNCA	3.695095120284095E-6
MAPK1	KLF11	3.695095120284095E-6
MAPK1	MAP2K1	3.695095120284095E-6
MAPK1	PTPN5	3.695095120284095E-6
MAPK1	RPS6KA2	3.695095120284095E-6
MAPK1	SMAD2	3.695095120284095E-6
MAPK1	RPS6KA5	3.695095120284095E-6
MAPK1	RPS6KA3	3.695095120284095E-6
MAPK1	SMAD3	3.695095120284095E-6
MAPK1	EGFR	3.695095120284095E-6
MAPK1	PTPRR	3.695095120284095E-6
MAPK1	TNIP1	3.695095120284095E-6
MAPK1	MAP2K2	3.695095120284095E-6
MAPK1	TGIF1	3.695095120284095E-6
MAPK1	CASP9	3.695095120284095E-6
MAPK1	SH2D3C	3.695095120284095E-6
MAPK1	CAV1	3.695095120284095E-6
MAPK1	MAPK14	3.695095120284095E-6
TFDP1	E2F4	3.924059070600894E-6
TFDP1	RBL2	3.924059070600894E-6
TFDP1	E2F5	3.924059070600894E-6
TFDP1	SMAD4	3.924059070600894E-6
TFDP1	RBL1	3.924059070600894E-6
TFDP1	SMAD3	3.924059070600894E-6
E2F5	E2F4	3.924059070600897E-6
E2F5	RBL2	3.924059070600897E-6
E2F5	SMAD4	3.924059070600897E-6
E2F5	RBL1	3.924059070600897E-6
E2F5	SMAD3	3.924059070600897E-6
E2F5	TFDP1	3.924059070600897E-6
PLD2	RALA	3.951333337320382E-6
PLD2	PLCG1	3.951333337320382E-6
PLD2	PRKCA	3.951333337320382E-6
PLD2	CDK5	3.951333337320382E-6
PLD2	EGFR	3.951333337320382E-6
PLD2	PLD1	3.951333337320382E-6
PLD2	STXBP1	3.951333337320382E-6
SMURF2	WWP1	4.094198215574473E-6
SMURF2	TGFBR2	4.094198215574473E-6
SMURF2	TGFBR1	4.094198215574473E-6
SMURF2	SMAD2	4.094198215574473E-6
SMURF2	SKIL	4.094198215574473E-6
SMURF2	SMAD7	4.094198215574473E-6
SMURF2	SMURF1	4.094198215574473E-6
WWP1	TGFBR2	4.094198215574473E-6
WWP1	TGFBR1	4.094198215574473E-6
WWP1	SMURF2	4.094198215574473E-6
WWP1	SMAD2	4.094198215574473E-6
WWP1	SKIL	4.094198215574473E-6
WWP1	SMAD7	4.094198215574473E-6
WWP1	SMURF1	4.094198215574473E-6
CCNE1	CDK2	4.146871124079298E-6
CCNE1	RBL1	4.146871124079298E-6
PEBP1	MAPK1	4.18871271046963E-6
PEBP1	MAP2K1	4.18871271046963E-6
PEBP1	RAF1	4.18871271046963E-6
SNX6	SNX1	4.2188850651829065E-6
SNX6	SNX2	4.2188850651829065E-6
SNX6	SNX4	4.2188850651829065E-6
SNX6	TGFBR2	4.2188850651829065E-6
SNX6	TGFBR1	4.2188850651829065E-6
E2F4	TFDP2	4.286612807821972E-6
E2F4	RBL2	4.286612807821972E-6
E2F4	E2F5	4.286612807821972E-6
E2F4	SMAD4	4.286612807821972E-6
E2F4	RBL1	4.286612807821972E-6
E2F4	RB1	4.286612807821972E-6
E2F4	SMAD3	4.286612807821972E-6
E2F4	TFDP1	4.286612807821972E-6
ATP5C1	PIK3R2	4.370844827192423E-6
ATP5C1	ACTA2	4.370844827192423E-6
ATP5C1	MT-CO2	4.370844827192423E-6
ATP5C1	VAV2	4.370844827192423E-6
ATP5C1	EGFR	4.370844827192423E-6
ATP5C1	GRB2	4.370844827192423E-6
ATP5C1	YWHAZ	4.370844827192423E-6
ATP5C1	PIK3R1	4.370844827192423E-6
ATP5C1	CBLB	4.370844827192423E-6
ATP5C1	UBB	4.370844827192423E-6
ATP5C1	CBL	4.370844827192423E-6
ATP5C1	SOS1	4.370844827192423E-6
ATP5C1	SHC1	4.370844827192423E-6
ATP5C1	EGF	4.370844827192423E-6
ATP5C1	ERRFI1	4.370844827192423E-6
ATP5C1	SNRPD2	4.370844827192423E-6
ATP5C1	SOS2	4.370844827192423E-6
ERRFI1	PIK3R2	4.3708448271924245E-6
ERRFI1	ACTA2	4.3708448271924245E-6
ERRFI1	MT-CO2	4.3708448271924245E-6
ERRFI1	VAV2	4.3708448271924245E-6
ERRFI1	EGFR	4.3708448271924245E-6
ERRFI1	GRB2	4.3708448271924245E-6
ERRFI1	YWHAZ	4.3708448271924245E-6
ERRFI1	PIK3R1	4.3708448271924245E-6
ERRFI1	CBLB	4.3708448271924245E-6
ERRFI1	UBB	4.3708448271924245E-6
ERRFI1	CBL	4.3708448271924245E-6
ERRFI1	SOS1	4.3708448271924245E-6
ERRFI1	SHC1	4.3708448271924245E-6
ERRFI1	ATP5C1	4.3708448271924245E-6
ERRFI1	EGF	4.3708448271924245E-6
ERRFI1	SNRPD2	4.3708448271924245E-6
ERRFI1	SOS2	4.3708448271924245E-6
UBB	PIK3R2	4.370844827192429E-6
UBB	ACTA2	4.370844827192429E-6
UBB	MT-CO2	4.370844827192429E-6
UBB	VAV2	4.370844827192429E-6
UBB	EGFR	4.370844827192429E-6
UBB	GRB2	4.370844827192429E-6
UBB	YWHAZ	4.370844827192429E-6
UBB	PIK3R1	4.370844827192429E-6
UBB	CBLB	4.370844827192429E-6
UBB	CBL	4.370844827192429E-6
UBB	SOS1	4.370844827192429E-6
UBB	SHC1	4.370844827192429E-6
UBB	ATP5C1	4.370844827192429E-6
UBB	EGF	4.370844827192429E-6
UBB	ERRFI1	4.370844827192429E-6
UBB	SNRPD2	4.370844827192429E-6
UBB	SOS2	4.370844827192429E-6
EGF	PIK3R2	4.370844827192433E-6
EGF	ACTA2	4.370844827192433E-6
EGF	MT-CO2	4.370844827192433E-6
EGF	VAV2	4.370844827192433E-6
EGF	EGFR	4.370844827192433E-6
EGF	GRB2	4.370844827192433E-6
EGF	YWHAZ	4.370844827192433E-6
EGF	PIK3R1	4.370844827192433E-6
EGF	CBLB	4.370844827192433E-6
EGF	UBB	4.370844827192433E-6
EGF	CBL	4.370844827192433E-6
EGF	SOS1	4.370844827192433E-6
EGF	SHC1	4.370844827192433E-6
EGF	ATP5C1	4.370844827192433E-6
EGF	ERRFI1	4.370844827192433E-6
EGF	SNRPD2	4.370844827192433E-6
EGF	SOS2	4.370844827192433E-6
ACTA2	PIK3R2	4.370844827192436E-6
ACTA2	MT-CO2	4.370844827192436E-6
ACTA2	VAV2	4.370844827192436E-6
ACTA2	EGFR	4.370844827192436E-6
ACTA2	GRB2	4.370844827192436E-6
ACTA2	YWHAZ	4.370844827192436E-6
ACTA2	PIK3R1	4.370844827192436E-6
ACTA2	CBLB	4.370844827192436E-6
ACTA2	UBB	4.370844827192436E-6
ACTA2	CBL	4.370844827192436E-6
ACTA2	SOS1	4.370844827192436E-6
ACTA2	SHC1	4.370844827192436E-6
ACTA2	ATP5C1	4.370844827192436E-6
ACTA2	EGF	4.370844827192436E-6
ACTA2	ERRFI1	4.370844827192436E-6
ACTA2	SNRPD2	4.370844827192436E-6
ACTA2	SOS2	4.370844827192436E-6
